time_s,FAULT_ACTIVE_REFERENCE,stage4_VIBR1_2,stage9_VIBR1_2,stage4_PIBR1_2,stage9_PIBR1_2,stage4_QIBR1_2,stage9_QIBR1_2,stage4_DFIG_LVRT_LOWV,stage9_DFIG_LVRT_LOWV,stage4_DFIG_LVRT_IMMTRIP,stage9_DFIG_LVRT_IMMTRIP,stage4_DFIG_LVRT_TIMER_S,stage9_DFIG_LVRT_TIMER_S,stage4_DFIG_LVRT_DURATION_EXCEEDED,stage9_DFIG_LVRT_DURATION_EXCEEDED,stage4_DFIG_LVRT_TRIP_REQUEST,stage9_DFIG_LVRT_TRIP_REQUEST,stage4_DFIG_LVRT_TRIP_LATCH,stage9_DFIG_LVRT_TRIP_LATCH,stage4_DFIG_LVRT_FINAL_BRK_CMD,stage9_DFIG_LVRT_FINAL_BRK_CMD,stage4_DFIG_LVRT_FINAL_CMD_BOOL,stage9_DFIG_LVRT_FINAL_CMD_BOOL,stage4_DFIG_LVRT_BRK_OPEN_BOOL,stage9_DFIG_LVRT_BRK_OPEN_BOOL,stage4_DFIG_LVRT_TRIP_CONFIRMED,stage9_DFIG_LVRT_TRIP_CONFIRMED,stage4_DFIG_LVRT_CASCADE_EVENT_VALID,stage9_DFIG_LVRT_CASCADE_EVENT_VALID,stage4_DFIG_LVRT_CASCADE_EVENT_CAUSE_CODE,stage9_DFIG_LVRT_CASCADE_EVENT_CAUSE_CODE,stage4_DFIG_LVRT_CASCADE_EVENT_BRK_OPEN,stage9_DFIG_LVRT_CASCADE_EVENT_BRK_OPEN,stage4_DFIG_LVRT_CASCADE_SOURCE_AVAILABLE,stage9_DFIG_LVRT_CASCADE_SOURCE_AVAILABLE,stage4_DFIG_LVRT_CASCADE_AVAILABLE,stage9_DFIG_LVRT_CASCADE_AVAILABLE,stage4_DFIG_LVRT_CASCADE_FIRST_EVENT_TIME_S,stage9_DFIG_LVRT_CASCADE_FIRST_EVENT_TIME_S,stage4_DFIG_LVRT_EXISTING_BRK_CMD,stage9_DFIG_LVRT_EXISTING_BRK_CMD,stage4_DFIG_LVRT_ORIGINAL_CMD_OPEN_BOOL,stage9_DFIG_LVRT_ORIGINAL_CMD_OPEN_BOOL,stage4_DFIG_LVRT_TALLOW_S,stage9_DFIG_LVRT_TALLOW_S,stage4_E_28_29_1_A_P,stage9_E_28_29_1_A_P,stage4_E_28_29_1_A_Q,stage9_E_28_29_1_A_Q,stage4_E_28_29_1_B_P,stage9_E_28_29_1_B_P,stage4_E_28_29_1_B_Q,stage9_E_28_29_1_B_Q,stage4_PAPER_OVL1_S_MAX_PU,stage9_PAPER_OVL1_S_MAX_PU,stage4_PAPER_OVL1_LOADING_INDEX_EQ,stage9_PAPER_OVL1_LOADING_INDEX_EQ,stage4_PAPER_OVL1_ABOVE_THRESHOLD,stage9_PAPER_OVL1_ABOVE_THRESHOLD,stage4_PAPER_OVL1_TIMER_OR_CURVE_STATE,stage9_PAPER_OVL1_TIMER_OR_CURVE_STATE,stage4_PAPER_OVL1_TRIP_REQUEST,stage9_PAPER_OVL1_TRIP_REQUEST,stage4_PAPER_OVL1_BRK_STATE,stage9_PAPER_OVL1_BRK_STATE
0.39,0,1.0131282968792,1.0101025436169,-1.1373848577273,-1.1307937139795,37.584617457492,37.360379683534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5255331636761,-5.3341054838026,0.22127783306941,0.10442530340248,-3.5416239360974,-5.3712571284286,0.32137148214565,-0.025346992631741,,5.3713148720643,,0.6822550515017,,0.0,,0.0,,0.0,,0.0
0.4,0,1.0131504474211,1.0101481823824,-1.11212780594,-1.1059094179043,37.561913573885,37.338326861005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5247656032604,-5.3329693532791,0.21996854807152,0.10260829611582,-3.5407899138768,-5.3699712848121,0.3201078135661,-0.027070886533043,,5.3700407477491,,0.68209321445229,,0.0,,0.0,,0.0,,0.0
0.41,0,1.0063753931709,1.0033047669229,-21.808036269519,-21.898131521084,14.204939036128,14.17936739898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5311829636375,-5.3412717633,0.21397985348956,0.09364917970188,-3.5475087126119,-5.3785116358898,0.31312388725582,-0.037720604671261,,5.3786429964945,,0.68318585709206,,0.0,,0.0,,0.0,,0.0
0.42,0,1.0081016339201,1.0050217219509,-11.032414332962,-11.081544604499,9.4990677349779,9.4785232327047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5267217827591,-5.3346754505384,0.21024029571365,0.089082034311527,-3.5427691142754,-5.3717449960879,0.30991175065089,-0.041299768321834,,5.3719044706886,,0.68232994129113,,0.0,,0.0,,0.0,,0.0
0.43,0,1.004728535788,1.0015719234639,-5.0840379406172,-5.1049186001301,9.188316774713,9.1799244966714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5257377389787,-5.3331646860087,0.20790311836558,0.085943369504678,-3.5417335914934,-5.3701138530648,0.30771667296828,-0.044106689950714,,5.3702983087725,,0.6821259294045,,0.0,,0.0,,0.0,,0.0
0.44,0,1.0048092191054,1.0018127659051,-2.2527510248806,-2.2586523892165,9.2697773436819,9.2512083922122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5238849071106,-5.3306063464243,0.20852080249687,0.087040702947129,-3.5399478807135,-5.3676970685268,0.30847538363432,-0.042673397173704,,5.3678655841324,,0.68181692896155,,0.0,,0.0,,0.0,,0.0
0.45,0,1.0046819758228,1.00173054942,-1.0103074207077,-1.0061917808822,9.0205290991612,8.9999233157789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5221256041669,-5.3280601009306,0.20660382511365,0.084509075891394,-3.5381203022012,-5.3649974938308,0.30668904412986,-0.044910696900604,,5.3651872833901,,0.68147673587021,,0.0,,0.0,,0.0,,0.0
0.46,0,1.004472013959,1.0014776936731,-0.59604004325096,-0.58699866306941,8.5942817485974,8.5749876711752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5227652706471,-5.3289836101971,0.20666354530427,0.084653878029154,-3.5387909175707,-5.3659930163747,0.30673408066131,-0.044780636464835,,5.3661803101042,,0.68160286839234,,0.0,,0.0,,0.0,,0.0
0.47,0,1.0042957011117,1.0013229386851,-0.47098275649289,-0.46034444168545,8.0321653348972,8.014772476368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5209652146825,-5.3264261309166,0.2065978021694,0.084695519319209,-3.5370013779611,-5.3634546257245,0.30676733747813,-0.044512823167456,,5.3636383228576,,0.6812799896036,,0.0,,0.0,,0.0,,0.0
0.48,0,1.0040655677838,1.0011254794315,-0.56230173528584,-0.55200509133177,7.3923687938224,7.3784681629926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5215844049863,-5.327244514684,0.20506194702076,0.082557445380759,-3.5375699709148,-5.3641640894732,0.30520811373188,-0.04669264657399,,5.3643693910574,,0.68137284861191,,0.0,,0.0,,0.0,,0.0
0.49,0,1.0038815051856,1.0009204480631,-0.66575923743815,-0.65591781331697,6.81189831128,6.8009558374467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5213488866887,-5.326942661243,0.20614460551807,0.084146617437893,-3.5374023609717,-5.3640116194324,0.30629463508505,-0.045079959177989,,5.3641992918374,,0.68135124290551,,0.0,,0.0,,0.0,,0.0
0.5,1,1.0036887879326,1.0007889067996,-0.76082559956129,-0.75276615452405,6.1757137268352,6.1678662062203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5204700746374,-5.3256319543197,0.20460252815464,0.082043954830662,-3.5360216258097,-5.3618956639915,0.30476086425813,-0.047071061578853,,5.3627731085416,,0.68117009158948,,0.0,,0.0,,0.0,,0.0
0.51,1,0.93572260992153,0.95730359467336,-0.30028871446847,-0.4945289228155,3.6089601541211,4.3436512876292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.8730071043167,-2.8027484582665,0.66556086188783,0.88326460866608,-2.1395283391831,-3.2462777357451,0.18542313178772,-0.027686523839694,,3.2472129460184,,0.41245532769732,,0.0,,0.0,,0.0,,0.0
0.52,1,0.8760672781473,0.91947204615778,-0.63144711717821,-0.69569736124649,2.4288538312224,3.4437654882351,1.0,0.0,0.0,0.0,0.0056724999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,-1.204089564973,-1.8269857089522,0.80103154872652,1.2000330002022,-1.2955088889033,-1.9663410001366,0.11281800062486,-0.016243983615814,,2.1864319840144,,0.27771677911063,,0.0,,0.0,,0.0,,0.0
0.53,1,0.8741394109362,0.91854426150597,-0.68421471217531,-0.78057800597668,2.4628349644123,3.2666019523127,1.0,0.0,0.0,0.0,0.015672499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,-0.6554681537646,-0.97104381183269,1.1121640479291,1.730924765721,-0.78151722980133,-1.1876978337588,0.069086589013106,-0.0088510680465149,,1.9846565058926,,0.25208760962482,,0.0,,0.0,,0.0,,0.0
0.54,1,0.8743184455408,0.91857896889047,-0.6634895110311,-0.78018479721027,2.2814496715079,2.9662608553497,1.0,0.0,0.0,0.0,0.025672500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,-0.31080558636119,-0.46517590821865,1.1070131990901,1.7460522307603,-0.47195394528096,-0.7180191641734,0.042354325681417,-0.0046811457080067,,1.8068681364988,,0.2295052408741,,0.0,,0.0,,0.0,,0.0
0.55,1,0.87448252525174,0.91860603076553,-0.80975811548998,-0.87328125092177,2.104429175693,2.669123572675,1.0,0.0,0.0,0.0,0.035672500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,-0.19355960348813,-0.28286481788756,1.210276910349,1.9370021526308,-0.28344720181414,-0.43218574326309,0.0262686739532,-0.001966907452055,,1.9576189687552,,0.24865334879083,,0.0,,0.0,,0.0,,0.0
0.56,1,0.87421437715739,0.91837502955785,-0.7462798746518,-0.84250984746601,1.9575488691205,2.413240695845,1.0,0.0,0.0,0.0,0.045672499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,-0.021274325832785,-0.020238999654878,1.2508434577023,2.0012764955932,-0.16928506641332,-0.25910773777679,0.016433328720221,-0.00042389712951205,,2.0012817481773,,0.25419931891786,,0.0,,0.0,,0.0,,0.0
0.57,1,0.87420574219785,0.91832567114173,-0.78211738877499,-0.85917150758004,1.6019327074596,2.0351585954159,1.0,0.0,0.0,0.0,0.055672499999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,0.012051969745455,0.025340035939393,1.244125465107,2.0041851494546,-0.10037675611252,-0.15444979464193,0.010495133223966,0.00054940679816508,,2.0043571801028,,0.25458995491979,,0.0,,0.0,,0.0,,0.0
0.58,1,0.87404333498483,0.9182733548354,-0.83254378475827,-0.89641892882999,1.4590293958235,1.7935634203947,1.0,0.0,0.0,0.0,0.065672499999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,0.061657233183024,0.10558792201917,1.2894788822615,2.076456844438,-0.058267988297186,-0.090655188685825,0.0069454256034717,0.0011934018383051,,2.0791357347552,,0.26408819657397,,0.0,,0.0,,0.0,,0.0
0.59,1,0.87398356488635,0.91818960858192,-0.72937590996459,-0.83113020233287,1.1513260487392,1.4692575088708,1.0,0.0,0.0,0.0,0.075672500000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,0.095907067711786,0.15369601981424,1.2748763794864,2.0557454308954,-0.032939103852427,-0.052171437369841,0.0046359469977257,0.0014046151759349,,2.061452215293,,0.26184206675869,,0.0,,0.0,,0.0,,0.0
0.6,1,0.87392052835893,0.9181041157163,-0.84717432593785,-0.90141713668136,0.90496227739549,1.1776980005813,1.0,0.0,0.0,0.0,0.085672500000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,0.094484688469201,0.15350921239459,1.2888988049449,2.0813286530633,-0.017503977477405,-0.028766796425909,0.0034664252102895,0.0018111180689691,,2.0870029295864,,0.26508747394694,,0.0,,0.0,,0.0,,0.0
0.61,1,0.87376372606846,0.91804969344187,-0.76711685501201,-0.86547731012309,0.75108163091505,0.95959755521696,1.0,0.0,0.0,0.0,0.095672500000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,0.11891137396648,0.1901976573559,1.2941845781251,2.0878370347034,-0.0081597179186502,-0.014586757721537,0.0025198657011601,0.001758270671782,,2.0964627738076,,0.26628904686903,,0.0,,0.0,,0.0,,0.0
0.62,1,0.87361161225121,0.91796429436431,-0.98811126032348,-1.0957008924971,0.41132994897403,0.62768317063343,1.0,0.0,0.0,0.0,0.10567250000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,0.11520702690654,0.18375008842187,1.2869189415071,2.0794070316005,-0.0024693625660419,-0.0059448543687815,0.0021061006278175,0.0019438024199767,,2.0875143758387,,0.26515243695833,,0.0,,0.0,,0.0,,0.0
0.63,1,0.87353378326359,0.91789512767811,-1.6442292963366,-1.8168995823826,0.30510271138279,0.44006297536044,1.0,0.0,0.0,0.0,0.11567250000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,0.12044933518702,0.19321410519195,1.298378231507,2.0962351768667,0.0009374275485239,-0.00078382134454972,0.0018190749475448,0.0019865740090412,,2.1051237871262,,0.26738915368245,,0.0,,0.0,,0.0,,0.0
0.64,1,0.87334339821257,0.91779404935523,-2.6995233346896,-3.0433694648864,0.030385648056911,0.16408913547288,1.0,0.0,0.0,0.0,0.12567250000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,0.12674951196849,0.20101989033802,1.2912505993928,2.0856495521936,0.0030581505366341,0.0024422728569995,0.0015622239415548,0.0019319954161008,,2.0953039702684,,0.26614185766357,,0.0,,0.0,,0.0,,0.0
0.65,1,0.87313561778577,0.91763710108979,-4.4685726426729,-4.9414189611805,-0.17860369821959,-0.079465930477751,1.0,0.0,0.0,0.0,0.13567250000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,0.1202464138561,0.19273569998044,1.2943336843758,2.0914694281077,0.0043033772522794,0.0043280332100457,0.0015568469300469,0.0020730955871592,,2.1003422920325,,0.266781816511,,0.0,,0.0,,0.0,,0.0
0.66,1,0.87305032247003,0.9175349671386,-6.3646046388305,-7.0822286875962,-0.30252962206234,-0.25861008588336,1.0,0.0,0.0,0.0,0.14567250000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,0.12896296272901,0.20495780351697,1.2970247453325,2.0940989743079,0.0050818849325227,0.0055048136997103,0.0014042167025706,0.0019742427221849,,2.1040964308946,,0.26725866068485,,0.0,,0.0,,0.0,,0.0
0.67,1,0.87144267686017,0.91752866490689,-9.3095520422888,-9.5187592003734,-0.53363811930267,-0.55585586897384,1.0,0.0,0.0,0.0,0.15567250000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9436173349184,2.0,0.12407732190753,0.19766813536199,1.2908305691937,2.0865886990841,0.005543515810151,0.0062179210633602,0.0014082145820704,0.0020424201739493,,2.0959333160363,,0.2662217960659,,0.0,,0.0,,0.0,,0.0
0.68,1,0.87043710314307,0.91051071893218,12.186552028981,-30.775831177119,-40.520679705944,-44.667981726202,1.0,0.0,0.0,0.0,0.1656725000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9321965462545,2.0,0.12531335377301,0.1982999540091,1.2961020314457,2.0916033226191,0.0058213131866851,0.0066242521796608,0.0013840091098833,0.0020440288302385,,2.1009869703874,,0.26686370243179,,0.0,,0.0,,0.0,,0.0
0.69,1,0.8849924959508,0.92179820680914,7.4542783750074,42.135931251612,48.964072084755,46.606674526925,1.0,0.0,0.0,0.0,0.17567250000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9321965462545,2.0,0.12935015121148,0.20664940412895,1.2957126847965,2.0916095395457,0.006015125910689,0.0069198441984514,0.0013324864785457,0.0019979054545511,,2.1017807938622,,0.26696453250573,,0.0,,0.0,,0.0,,0.0
0.7,1,0.87667037618333,0.92469216343459,31.572581166484,5.4556648736099,-8.3276847852682,-19.159463144192,1.0,0.0,0.0,0.0,0.18567250000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9321965462545,2.0,0.12264264963864,0.19572782013462,1.2954461094482,2.0935997464001,0.0061029233098086,0.0070591713204217,0.0013659965399213,0.0020545145510541,,2.1027399679984,,0.26708636513243,,0.0,,0.0,,0.0,,0.0
0.71,1,0.8749753327559,0.92026411023768,-1.7144861620524,9.3439373134024,8.2260001488693,28.076300120707,1.0,0.0,0.0,0.0,0.19567250000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9321965462545,2.0,0.12964770763095,0.20649108323225,1.2988094370863,2.0977220693576,0.0061937381423007,0.007183538257762,0.0013273621346252,0.0020125310253181,,2.107852713027,,0.26773577709317,,0.0,,0.0,,0.0,,0.0
0.72,1,0.87598114911895,0.92323531935562,39.734854015043,37.3919210224,11.022317475148,-2.0713998730179,1.0,0.0,0.0,0.0,0.20567250000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9321965462545,2.0,0.12515974171265,0.19940926888991,1.2923162772994,2.0901854223927,0.006193676652904,0.007208583378672,0.0013335354556879,0.0020284409212046,,2.0996774629723,,0.26669737108273,,0.0,,0.0,,0.0,,0.0
0.73,1,0.87559509257958,0.92405118923797,18.761763629182,12.651082663599,-5.30452164669,16.546867166615,1.0,0.0,0.0,0.0,0.21567250000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9321965462545,2.0,0.12553633358615,0.20119475972318,1.2995378960693,2.1011928027994,0.0062590316457297,0.0072853001255805,0.0013390145847314,0.0020342434936951,,2.1108069958913,,0.26811102495253,,0.0,,0.0,,0.0,,0.0
0.74,1,0.87550231070775,0.92478208264479,33.608316574122,42.862520937713,15.315145504408,18.390897509924,1.0,0.0,0.0,0.0,0.22567250000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9321965462545,2.0,0.12961578766946,0.20569579932565,1.2940621894343,2.0938632287859,0.0062461616425296,0.0072823423955773,0.0013146408656495,0.0020108981412344,,2.1039334185098,,0.26723795513591,,0.0,,0.0,,0.0,,0.0
0.75,1,0.87549810369013,0.92580611064533,37.71575306025,27.519275469326,-3.998716222103,10.357695499127,1.0,0.0,0.0,0.0,0.23567250000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9321965462545,2.0,0.12254727046565,0.19695261600677,1.2954562097085,2.0978496864207,0.0062563169384783,0.0073015638065732,0.0013368662668337,0.0020361495833511,,2.1070841949139,,0.26763816126215,,0.0,,0.0,,0.0,,0.0
0.76,1,0.87535076761465,0.92663303916431,33.5630269216,41.082629557038,8.8977334849258,27.269052081875,1.0,0.0,0.0,0.0,0.24567250000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.9321965462545,2.0,0.13000840808091,0.20699228320516,1.2984789502183,2.1015428726359,0.0062901612057316,0.007335010633626,0.0013176690694472,0.002015472663963,,2.111704235919,,0.26822499081674,,0.0,,0.0,,0.0,,0.0
